parent_name,utility_name,respondent_id,year,CO2_historical,CO2_target,CO2_target_all_years,CO2_1point5C,generation_historical,generation_projected,generation_1point5C,CO2_intensity_historical,CO2_intensity_target,CO2_intensity_target_all_years,CO2_intensity_1point5C
Southern Co.,Southern Electric Generating Co.,162,2008,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2009,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2010,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2011,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2012,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2013,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2014,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2015,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2016,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2017,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2018,0,,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2019,0,0,0,0,0,,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2020,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2021,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2022,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2023,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2024,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2025,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2026,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2027,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2028,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2029,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2030,,0,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2031,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2032,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2033,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2034,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2035,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2036,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2037,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2038,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2039,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2040,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2041,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2042,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2043,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2044,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2045,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2046,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2047,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2048,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2049,,,0,0,,0,0,,,,
Southern Co.,Southern Electric Generating Co.,162,2050,,0,0,0,,0,0,,,,
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2000,0.344445932,,,6.729184584,7.1644955,,5.652202964,0.048076788,,,1.190541923
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2001,6.091197481,,,6.619910292,7.2485945,,5.554888168,0.840328077,,,1.191727014
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2002,6.160714718,,,6.664732705,7.740336846,,5.735968622,0.795923335,,,1.16191931
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2003,6.221763721,,,6.755501876,7.477671125,,5.772736597,0.832045649,,,1.170242529
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2004,6.025927329,,,6.846244832,7.374440291,,5.902620781,0.817136907,,,1.159865268
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2005,6.90825026,,,7.036209956,8.227241369,,6.028784639,0.839680028,,,1.167102555
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2006,6.748911024,,,6.869459977,7.790416717,,6.042579498,0.866309373,,,1.136842301
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2007,6.984264116,,,7.063485563,8.022388675,,6.179409716,0.870596576,,,1.143068009
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2008,6.388019998,,,6.911821061,7.369739,,6.123874919,0.866790533,,,1.128667903
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2009,4.421414283,,,6.285568535,5.296333375,,5.872555312,0.834806643,,,1.070329388
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2010,5.331631487,,,6.6130477,6.244874,,6.132307115,0.853761259,,,1.078394734
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2011,4.8247307,,,6.320030063,5.798983,,6.095262609,0.831996007,,,1.036875762
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2012,5.172981403,,,5.925733813,6.19247,,6.017401033,0.835366405,,,0.98476631
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2013,5.426369296,,,5.970964016,6.5423295,,6.044455348,0.829424641,,,0.98784153
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2014,5.612514182,,,5.970990231,6.833358067,,6.085547805,0.821340566,,,0.981175471
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2015,4.963686662,,,5.571008167,6.217984441,,6.061754699,0.798279042,,,0.919042166
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2016,4.270782492,,,5.305041854,5.497323195,,6.06037818,0.776884011,,,0.87536482
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2017,4.660444638,,,5.076589696,5.974442573,,5.99733983,0.780063509,,,0.846473577
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2018,5.36968885,,,5.1373423,6.736336382,,6.211122413,0.797123027,,,0.827119795
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2019,4.715857824,4.715857824,4.715857824,4.715857824,6.121887063,,6.121887063,0.770327478,,,0.770327478
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2020,,,4.008479151,4.275626611,,6.161393215,6.195013977,,,0.650579992,0.69017223
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2021,,,3.301100477,3.897390206,,6.201154311,6.220921326,,,0.532336451,0.626497267
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2022,,,2.593721803,3.553247779,,6.241171996,6.271097426,,,0.415582491,0.566607013
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2023,,1.88634313,1.88634313,3.237196071,,6.281447925,6.358617075,,0.300303871,0.300303871,0.509103793
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2024,,,1.88634313,2.949750748,,6.321983766,6.497492732,,,0.298378357,0.453982924
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2025,,,1.88634313,2.682445627,,6.362781195,6.705694817,,,0.296465189,0.400025009
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2026,,,1.88634313,2.429793313,,6.4038419,7.006027299,,,0.294564288,0.346814708
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2027,,,1.88634313,2.188586235,,6.445167581,7.424349543,,,0.292675575,0.294784913
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2028,,,1.88634313,1.957351305,,6.486759948,7.986101962,,,0.290798973,0.245094705
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2029,,,1.88634313,1.735905548,,6.528620721,8.709801368,,,0.288934403,0.199304838
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2030,,,1.88634313,1.524966765,,6.570751633,9.597830637,,,0.287081788,0.158886609
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2031,,,1.88634313,1.325795495,,6.613154427,10.62717624,,,0.285241053,0.1247552
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2032,,,1.88634313,1.13986833,,6.655830857,11.74519689,,,0.283412119,0.097049742
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2033,,,1.88634313,0.968597329,,6.698782689,12.87560044,,,0.281594913,0.075227352
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2034,,,1.88634313,0.81311279,,6.742011701,13.93541923,,,0.279789359,0.058348642
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2035,,,1.88634313,0.674120124,,6.785519681,14.85637612,,,0.277995381,0.045375812
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2036,,,1.88634313,0.55183155,,6.829308429,15.59993661,,,0.276212906,0.035373961
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2037,,,1.88634313,0.445963895,,6.873379758,16.1595576,,,0.274441861,0.027597531
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2038,,,1.88634313,0.35578779,,6.917735491,16.55234785,,,0.272682171,0.021494702
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2039,,,1.88634313,0.280211136,,6.962377463,16.8072342,,,0.270933764,0.016672055
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2040,,,1.88634313,0.217880215,,7.007307522,16.95533627,,,0.269196567,0.012850244
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2041,,,1.88634313,0.167284233,,7.052527526,17.0244537,,,0.267470509,0.009826115
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2042,,,1.88634313,0.126852477,,7.098039346,17.03698748,,,0.265755519,0.007445711
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2043,,,1.88634313,0.095036905,,7.143844867,17.0098867,,,0.264051525,0.005587157
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2044,,,1.88634313,0.070376232,,7.189945982,16.9554756,,,0.262358456,0.004150649
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2045,,,1.88634313,0.051540629,,7.2363446,16.88249184,,,0.260676244,0.003052904
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2046,,,1.88634313,0.037358026,,7.283042641,16.79703184,,,0.259004817,0.002224085
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2047,,,1.88634313,0.026824724,,7.330042036,16.70330652,,,0.257344108,0.001605953
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2048,,,1.88634313,0.019103506,,7.377344731,16.60420592,,,0.255694047,0.001150522
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2049,,,1.88634313,0.013512843,,7.424952683,16.50170532,,,0.254054566,0.000818876
Vectren Corp.,Southern Indiana Gas & Electric Co.,163,2050,,,1.88634313,0.009510428,,7.472867861,16.39715086,,,0.252425597,0.000580005
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2000,3.63340333,,,19.72566348,24.16170178,,15.53507683,0.150378618,,,1.269749979
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2001,20.52639867,,,19.40534118,22.62145036,,15.26760717,0.9073865,,,1.271013916
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2002,20.92880677,,,19.53673182,22.35391026,,15.7653067,0.936248134,,,1.239223073
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2003,20.50704875,,,19.80280895,21.89979236,,15.86636346,0.936403798,,,1.248100045
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2004,20.57126898,,,20.06880923,21.50788737,,16.22335007,0.95645233,,,1.237032373
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2005,20.37652639,20.37652639,20.37652639,20.62566542,21.70563045,,16.57011137,0.938766853,,,1.244751165
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2006,20.12302131,,19.90848006,20.13686118,21.47905722,,16.60802653,0.936867065,,,1.212477662
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2007,20.21828974,,19.44043372,20.70562005,21.19455673,,16.98410431,0.953937844,,,1.219117574
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2008,20.21705544,,18.97238738,20.26103677,21.29539275,,16.83146695,0.949362882,,,1.203759413
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2009,19.06164295,,18.50434104,18.42526508,20.06441544,,16.14071514,0.950022342,,,1.141539573
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2010,21.687998,,18.03629471,19.38522445,23.89910534,,16.85464283,0.907481585,,,1.150141515
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2011,22.38225752,,17.56824837,18.52628423,25.72735989,,16.75282603,0.869978794,,,1.105860241
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2012,21.90456987,,17.10020203,17.37045992,25.30613305,,16.53882353,0.865583447,,,1.05028389
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2013,21.67885944,,16.63215569,17.50304593,24.7356254,,16.6131823,0.876422532,,,1.053563707
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2014,21.05847399,,16.16410935,17.50312278,24.29070281,,16.7261249,0.866935558,,,1.046454148
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2015,18.23286215,,15.69606302,16.3306313,21.50861471,,16.66072956,0.84770044,,,0.980187046
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2016,15.94418304,,15.22801668,15.55098825,19.87464443,,16.6569462,0.802237398,,,0.933603799
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2017,16.35922686,,14.75997034,14.8813127,19.54987877,,16.48368532,0.836794287,,,0.90279039
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2018,16.26399407,,14.291924,15.05940046,19.3974131,,17.07126664,0.838462015,,,0.88214898
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2019,13.82387767,13.82387767,13.82387767,13.82387767,16.82600333,,16.82600333,0.821578208,,,0.821578208
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2020,,,12.93764381,12.53340143,,16.87082407,17.02699261,,,0.766864959,0.736090143
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2021,,,12.05140996,11.42465431,,16.9157642,17.09819895,,,0.712436625,0.668178815
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2022,,,11.16517611,10.41584892,,16.96082404,17.23610793,,,0.658292078,0.604303997
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2023,,,10.27894225,9.489387539,,17.00600391,17.47665564,,,0.604430195,0.542975025
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2024,,,9.392708399,8.646781774,,17.05130412,17.85835531,,,0.550849855,0.484186904
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2025,,,8.506474546,7.863214197,,17.09672501,18.43059863,,,0.497549942,0.42663911
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2026,,,7.620240692,7.122599273,,17.14226689,19.2560623,,,0.444529346,0.36988867
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2027,,,6.734006839,6.415534459,,17.18793009,20.40582076,,,0.391786958,0.314397276
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2028,,,5.847772986,5.737701602,,17.23371492,21.94979699,,,0.339321673,0.261401124
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2029,,,4.961539132,5.088564337,,17.27962171,23.93888442,,,0.287132393,0.212564807
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2030,,4.075305279,4.075305279,4.470226795,,17.32565078,26.37963239,,0.23521802,0.23521802,0.169457509
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2031,,,3.871540015,3.886384073,,17.37180247,29.20878824,,,0.222863461,0.1330553
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2032,,,3.667774751,3.341364591,,17.41807709,32.28166738,,,0.210572885,0.103506568
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2033,,,3.464009487,2.839307605,,17.46447498,35.38858094,,,0.198346042,0.08023231
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2034,,,3.260244223,2.383526424,,17.51099647,38.30149232,,,0.186182678,0.062230641
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2035,,,3.056478959,1.976088863,,17.55764188,40.83274185,,,0.174082544,0.048394714
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2036,,,2.852713695,1.617617012,,17.60441154,42.87641746,,,0.162045388,0.037727429
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2037,,,2.648948431,1.307280787,,17.65130578,44.41453544,,,0.150070962,0.029433625
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2038,,,2.445183167,1.042942146,,17.69832494,45.49411924,,,0.138159016,0.022924768
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2039,,,2.241417903,0.821399757,,17.74546935,46.19467423,,,0.126309305,0.017781265
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2040,,,2.037652639,0.638685377,,17.79273934,46.60173269,,,0.114521581,0.013705185
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2041,,,1.833887376,0.490370334,,17.84013525,46.79170192,,,0.102795598,0.010479857
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2042,,,1.630122112,0.371850296,,17.88765741,46.82615101,,,0.091131112,0.007941082
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2043,,,1.426356848,0.278587395,,17.93530615,46.75166453,,,0.079527878,0.005958876
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2044,,,1.222591584,0.206298081,,17.98308183,46.60211565,,,0.067985654,0.004426796
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2045,,,1.01882632,0.151084145,,18.03098477,46.40151983,,,0.056504197,0.003256017
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2046,,,0.815061056,0.109509828,,18.07901531,46.16663306,,,0.045083266,0.002372056
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2047,,,0.611295792,0.078632926,,18.12717379,45.90902905,,,0.03372262,0.001712799
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2048,,,0.407530528,0.055999257,,18.17546056,45.63665111,,,0.022422019,0.001227068
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2049,,,0.203765264,0.039611008,,18.22387595,45.35492827,,,0.011181225,0.000873356
"American Electric Power Co., Inc.",Southwestern Electric Power Co.,164,2050,,0,0,0.02787849,,18.27242031,45.06756039,,0,0,0.000618593
"Xcel Energy, Inc.",Southwestern Public Service Co.,166,2000,4.478885308,,,15.79080645,23.531627,,14.12437535,0.190334706,,,1.117982641
"Xcel Energy, Inc.",Southwestern Public Service Co.,166,2001,19.01473422,,,15.53438175,23.397034,,13.88119394,0.812698491,,,1.119095505
